"","case_number","to_pay","paid","balance"
"60","19-000905-co"," 195.00"," 195.00","0.00"
"61","19-000906-co"," 215.00"," 215.00","0.00"
"62","19-000907-co"," 205.00"," 205.00","0.00"
"63","19-000908-co"," 195.00"," 195.00","0.00"
"64","19-000909-co"," 205.00"," 205.00","0.00"
"65","19-000910-co"," 195.00"," 195.00","0.00"
"66","19-000911-co"," 195.00"," 195.00","0.00"
"67","19-000912-co"," 205.00"," 205.00","0.00"
"68","19-000913-co"," 195.00"," 195.00","0.00"
"69","19-000914-co"," 195.00"," 195.00","0.00"
"70","19-000916-co"," 195.00"," 195.00","0.00"
"71","19-000917-co"," 195.00"," 195.00","0.00"
"72","19-000918-co"," 195.00"," 195.00","0.00"
"73","19-000919-co"," 195.00"," 195.00","0.00"
"74","19-000920-co"," 225.00"," 225.00","0.00"
"75","19-000921-co"," 195.00"," 195.00","0.00"
"76","19-000922-co"," 195.00"," 195.00","0.00"
"77","19-000925-co"," 195.00"," 195.00","0.00"
"78","19-000926-co"," 195.00"," 195.00","0.00"
"79","19-000927-co"," 195.00"," 195.00","0.00"
"80","19-000928-co"," 320.00"," 320.00","0.00"
"81","19-000929-co"," 195.00"," 195.00","0.00"
"82","19-000930-co"," 0.30"," 0.30","0.00"
"83","19-000931-co"," 195.00"," 195.00","0.00"
"84","19-000932-co"," 195.00"," 195.00","0.00"
"85","19-000933-co"," 195.00"," 195.00","0.00"
"86","19-000934-co"," 205.00"," 205.00","0.00"
"87","19-000935-co"," 195.00"," 195.00","0.00"
"88","19-000936-co"," 195.00"," 195.00","0.00"
"89","19-000937-co"," 195.00"," 195.00","0.00"
"90","19-000938-co"," 195.00"," 195.00","0.00"
"91","19-000939-co"," 205.00"," 205.00","0.00"
"92","19-000940-co"," 195.00"," 195.00","0.00"
"93","19-000941-co"," 205.00"," 205.00","0.00"
"94","19-000942-co"," 195.00"," 195.00","0.00"
"95","19-000867-co"," 205.00"," 205.00","0.00"
"96","19-000822-co"," 205.00"," 205.00","0.00"
"97","19-000830-co"," 195.00"," 195.00","0.00"
"98","19-000831-co"," 195.00"," 195.00","0.00"
"99","19-000833-co"," 199.88"," 199.88","0.00"
"100","19-000834-co"," 195.00"," 195.00","0.00"
"101","19-000835-co"," 215.00"," 215.00","0.00"
"102","19-000836-co"," 195.00"," 195.00","0.00"
"103","19-000838-co"," 195.00"," 195.00","0.00"
"104","19-000839-co"," 195.00"," 195.00","0.00"
"105","19-000841-co"," 195.00"," 195.00","0.00"
"106","19-000843-co"," 200.90"," 200.90","0.00"
"107","19-000845-co"," 195.00"," 195.00","0.00"
"108","19-000857-co"," 205.00"," 205.00","0.00"
"109","19-000862-co"," 195.00"," 195.00","0.00"
"110","19-000863-co"," 195.00"," 195.00","0.00"
"111","19-000800-co"," 205.00"," 205.00","0.00"
"112","19-000802-co"," 195.00"," 195.00","0.00"
"113","19-000576-ci"," 420.00"," 420.00","0.00"
"114","19-000801-co"," 205.00"," 205.00","0.00"
"115","19-000779-co"," 215.00"," 215.00","0.00"
"116","19-000780-co"," 6.08"," 6.08","0.00"
"117","19-000781-co"," 195.00"," 195.00","0.00"
"118","19-000782-co"," 195.00"," 195.00","0.00"
"119","19-000784-co"," 0.60"," 0.60","0.00"
"120","19-000785-co"," 205.00"," 205.00","0.00"
"121","19-000786-co"," 195.00"," 195.00","0.00"
"122","19-000787-co"," 195.00"," 195.00","0.00"
"123","19-000788-co"," 195.00"," 195.00","0.00"
"124","19-000791-co"," 205.00"," 205.00","0.00"
"125","19-000792-co"," 199.19"," 199.19","0.00"
"126","19-000794-co"," 205.00"," 205.00","0.00"
"127","19-000795-co"," 205.00"," 205.00","0.00"
"128","19-000762-co"," 1.00"," 1.00","0.00"
"129","19-000763-co"," 195.00"," 195.00","0.00"
"130","19-000765-co"," 215.00"," 215.00","0.00"
"131","19-000766-co"," 195.00"," 195.00","0.00"
"132","19-000769-co"," 214.44"," 214.44","0.00"
"133","19-000771-co"," 195.00"," 195.00","0.00"
"134","19-000774-co"," 198.84"," 198.84","0.00"
"135","19-000777-co"," 3.45"," 3.45","0.00"
"136","19-000778-co"," 195.00"," 195.00","0.00"
"137","19-000690-co"," 195.00"," 195.00","0.00"
"138","19-000692-co"," 205.00"," 205.00","0.00"
"139","19-000700-co"," 195.00"," 195.00","0.00"
"140","19-000701-co"," 195.00"," 195.00","0.00"
"141","19-000704-co"," 195.00"," 195.00","0.00"
"142","19-000706-co"," 316.38"," 316.38","0.00"
"143","19-000709-co"," 195.00"," 195.00","0.00"
"144","19-000710-co"," 195.00"," 195.00","0.00"
"145","19-000711-co"," 195.00"," 195.00","0.00"
"146","19-000712-co"," 195.00"," 195.00","0.00"
"147","19-000714-co"," 205.00"," 205.00","0.00"
"148","19-000715-co"," 195.00"," 195.00","0.00"
"149","19-000716-co"," 195.00"," 195.00","0.00"
"150","19-000717-co"," 11.20"," 11.20","0.00"
"151","19-000718-co"," 195.00"," 195.00","0.00"
"152","19-000720-co"," 205.00"," 205.00","0.00"
"153","19-000721-co"," 205.00"," 205.00","0.00"
"154","19-000722-co"," 195.00"," 195.00","0.00"
"155","19-000724-co"," 195.00"," 195.00","0.00"
"156","19-000725-co"," 215.00"," 215.00","0.00"
"157","19-000726-co"," 206.38"," 206.38","0.00"
"158","19-000732-co"," 205.00"," 205.00","0.00"
"159","19-000733-co"," 195.00"," 195.00","0.00"
"160","19-000734-co"," 195.00"," 195.00","0.00"
"161","19-000735-co"," 198.50"," 198.50","0.00"
"162","19-000736-co"," 195.00"," 195.00","0.00"
"163","19-000737-co"," 195.00"," 195.00","0.00"
"164","19-000738-co"," 205.00"," 205.00","0.00"
"165","19-000739-co"," 205.00"," 205.00","0.00"
"166","19-000742-co"," 195.00"," 195.00","0.00"
"167","19-000743-co"," 195.00"," 195.00","0.00"
"168","19-000745-co"," 197.01"," 197.01","0.00"
"169","19-000746-co"," 205.00"," 205.00","0.00"
"170","19-000748-co"," 195.00"," 195.00","0.00"
"171","19-000749-co"," 205.00"," 205.00","0.00"
"172","19-000750-co"," 195.00"," 195.00","0.00"
"173","19-000751-co"," 205.00"," 205.00","0.00"
"174","19-000752-co"," 195.00"," 195.00","0.00"
"175","19-000753-co"," 195.00"," 195.00","0.00"
"176","19-000755-co"," 205.00"," 205.00","0.00"
"177","19-000756-co"," 195.00"," 195.00","0.00"
"178","19-000635-co"," 205.00"," 205.00","0.00"
"179","19-000636-co"," 198.65"," 198.65","0.00"
"180","19-000980-co"," 208.50"," 208.50","0.00"
"181","19-000642-co"," 216.80"," 216.80","0.00"
"182","19-000650-co"," 215.00"," 215.00","0.00"
"183","19-000652-co"," 195.00"," 195.00","0.00"
"184","19-000656-co"," 0.75"," 0.75","0.00"
"185","19-000659-co"," 205.00"," 205.00","0.00"
"186","19-000664-co"," 310.00"," 310.00","0.00"
"187","19-000665-co"," 195.00"," 195.00","0.00"
"188","19-000666-co"," 245.00"," 245.00","0.00"
"189","19-000670-co"," 195.00"," 195.00","0.00"
"190","19-000671-co"," 195.00"," 195.00","0.00"
"191","19-000674-co"," 197.01"," 197.01","0.00"
"192","19-000676-co"," 200.48"," 200.48","0.00"
"193","19-000679-co"," 215.00"," 215.00","0.00"
"194","19-000681-co"," 205.00"," 205.00","0.00"
"195","19-000684-co"," 195.00"," 195.00","0.00"
"196","19-000685-co"," 195.00"," 195.00","0.00"
"197","19-000686-co"," 205.00"," 205.00","0.00"
"198","19-000687-co"," 205.00"," 205.00","0.00"
"199","19-000688-co"," 195.00"," 195.00","0.00"
"200","19-000638-co"," 205.00"," 205.00","0.00"
"201","19-000590-co"," 198.50"," 198.50","0.00"
"202","19-000591-co"," 205.00"," 205.00","0.00"
"203","19-000594-co"," 205.00"," 205.00","0.00"
"204","19-000595-co"," 195.00"," 195.00","0.00"
"205","19-000596-co"," 195.00"," 195.00","0.00"
"206","19-000597-co"," 195.15"," 195.15","0.00"
"207","19-000598-co"," 195.00"," 195.00","0.00"
"208","19-000599-co"," 0.15"," 0.15","0.00"
"209","19-000600-co"," 195.00"," 195.00","0.00"
"210","19-000601-co"," 215.00"," 215.00","0.00"
"211","19-000602-co"," 195.00"," 195.00","0.00"
"212","19-000603-co"," 205.00"," 205.00","0.00"
"213","19-000605-co"," 195.00"," 195.00","0.00"
"214","19-000606-co"," 195.00"," 195.00","0.00"
"215","19-000611-co"," 205.00"," 205.00","0.00"
"216","19-000612-co"," 225.00"," 225.00","0.00"
"217","19-000613-co"," 195.00"," 195.00","0.00"
"218","19-000615-co"," 195.00"," 195.00","0.00"
"219","19-000619-co"," 195.00"," 195.00","0.00"
"220","19-000620-co"," 205.00"," 205.00","0.00"
"221","19-000623-co"," 195.00"," 195.00","0.00"
"222","19-000624-co"," 205.00"," 205.00","0.00"
"223","19-000625-co"," 195.00"," 195.00","0.00"
"224","19-000626-co"," 195.00"," 195.00","0.00"
"225","19-000627-co"," 205.00"," 205.00","0.00"
"226","19-000628-co"," 195.00"," 195.00","0.00"
"227","19-000629-co"," 195.00"," 195.00","0.00"
"228","19-000630-co"," 205.00"," 205.00","0.00"
"229","19-000631-co"," 195.00"," 195.00","0.00"
"230","19-000632-co"," 195.00"," 195.00","0.00"
"231","19-000633-co"," 195.00"," 195.00","0.00"
"232","19-000634-co"," 195.00"," 195.00","0.00"
"233","19-000573-co"," 204.53"," 204.53","0.00"
"234","19-000575-co"," 195.00"," 195.00","0.00"
"235","19-000576-co"," 205.00"," 205.00","0.00"
"236","19-000577-co"," 205.00"," 205.00","0.00"
"237","19-000578-co"," 195.00"," 195.00","0.00"
"238","19-000579-co"," 195.00"," 195.00","0.00"
"239","19-000580-co"," 195.00"," 195.00","0.00"
"240","19-000581-co"," 195.00"," 195.00","0.00"
"241","19-000567-co"," 205.00"," 205.00","0.00"
"242","19-000568-co"," 195.00"," 195.00","0.00"
"243","19-000569-co"," 195.00"," 195.00","0.00"
"244","19-000570-co"," 1.44"," 1.44","0.00"
"245","19-000571-co"," 195.00"," 195.00","0.00"
"246","19-000572-co"," 195.00"," 195.00","0.00"
"247","19-000518-co"," 198.50"," 198.50","0.00"
"248","19-000521-co"," 195.00"," 195.00","0.00"
"249","19-000523-co"," 195.00"," 195.00","0.00"
"250","19-000526-co"," 212.37"," 212.37","0.00"
"251","19-000528-co"," 195.00"," 195.00","0.00"
"252","19-000529-co"," 195.00"," 195.00","0.00"
"253","19-000531-co"," 225.00"," 225.00","0.00"
"254","19-000539-co"," 195.00"," 195.00","0.00"
"255","19-000540-co"," 195.00"," 195.00","0.00"
"256","19-000541-co"," 195.00"," 195.00","0.00"
"257","19-000544-co"," 295.00"," 295.00","0.00"
"258","19-000545-co"," 195.15"," 195.15","0.00"
"259","19-000547-co"," 195.00"," 195.00","0.00"
"260","19-000548-co"," 3.00"," 3.00","0.00"
"261","19-000549-co"," 205.00"," 205.00","0.00"
"262","19-000550-co"," 201.26"," 201.26","0.00"
"263","19-000552-co"," 205.00"," 205.00","0.00"
"264","19-000435-ci"," 113.15"," 113.15","0.00"
"265","19-000554-co"," 195.00"," 195.00","0.00"
"266","19-000555-co"," 195.00"," 195.00","0.00"
"267","19-000556-co"," 195.00"," 195.00","0.00"
"268","19-000557-co"," 195.00"," 195.00","0.00"
"269","19-000558-co"," 198.50"," 198.50","0.00"
"270","19-000559-co"," 205.00"," 205.00","0.00"
"271","19-000560-co"," 205.00"," 205.00","0.00"
"272","19-000562-co"," 195.00"," 195.00","0.00"
"273","19-000563-co"," 195.00"," 195.00","0.00"
"274","19-000564-co"," 215.00"," 215.00","0.00"
"275","19-000565-co"," 195.00"," 195.00","0.00"
"276","19-000566-co"," 205.00"," 205.00","0.00"
"277","19-000503-co"," 195.00"," 195.00","0.00"
"278","19-000504-co"," 205.00"," 205.00","0.00"
"279","19-000505-co"," 195.00"," 195.00","0.00"
"280","19-000511-co"," 208.00"," 208.00","0.00"
"281","19-000512-co"," 215.00"," 215.00","0.00"
"282","19-000473-co"," 195.00"," 195.00","0.00"
"283","19-000475-co"," 195.00"," 195.00","0.00"
"284","19-000476-co"," 205.00"," 205.00","0.00"
"285","19-000477-co"," 215.00"," 215.00","0.00"
"286","19-000478-co"," 205.00"," 205.00","0.00"
"287","19-000479-co"," 199.85"," 199.85","0.00"
"288","19-000480-co"," 195.00"," 195.00","0.00"
"289","19-000481-co"," 195.00"," 195.00","0.00"
"290","19-000482-co"," 205.00"," 205.00","0.00"
"291","19-000484-co"," 195.00"," 195.00","0.00"
"292","19-000485-co"," 195.00"," 195.00","0.00"
"293","19-000487-co"," 195.63"," 195.63","0.00"
"294","19-000488-co"," 195.00"," 195.00","0.00"
"295","19-000490-co"," 195.00"," 195.00","0.00"
"296","19-000491-co"," 195.00"," 195.00","0.00"
"297","19-000493-co"," 195.00"," 195.00","0.00"
"298","19-000494-co"," 195.00"," 195.00","0.00"
"299","19-000495-co"," 195.00"," 195.00","0.00"
"300","19-000496-co"," 0.15"," 0.15","0.00"
"301","19-000497-co"," 195.00"," 195.00","0.00"
"302","19-000499-co"," 195.00"," 195.00","0.00"
"303","19-000500-co"," 0.45"," 0.45","0.00"
"304","19-000501-co"," 215.00"," 215.00","0.00"
"305","19-000502-co"," 310.00"," 310.00","0.00"
"306","19-000421-co"," 195.00"," 195.00","0.00"
"307","19-000422-co"," 195.00"," 195.00","0.00"
"308","19-000425-co"," 195.00"," 195.00","0.00"
"309","19-000426-co"," 205.00"," 205.00","0.00"
"310","19-000427-co"," 313.50"," 313.50","0.00"
"311","19-000429-co"," 315.45"," 315.45","0.00"
"312","19-000431-co"," 205.00"," 205.00","0.00"
"313","19-000432-co"," 195.00"," 195.00","0.00"
"314","19-000434-co"," 205.00"," 205.00","0.00"
"315","19-000437-co"," 195.00"," 195.00","0.00"
"316","19-000438-co"," 201.44"," 201.44","0.00"
"317","19-000444-co"," 206.38"," 206.38","0.00"
"318","19-000448-co"," 195.00"," 195.00","0.00"
"319","19-000450-co"," 195.00"," 195.00","0.00"
"320","19-000451-co"," 205.00"," 205.00","0.00"
"321","19-000453-co"," 195.00"," 195.00","0.00"
"322","19-000455-co"," 195.00"," 195.00","0.00"
"323","19-000456-co"," 195.00"," 195.00","0.00"
"324","19-000457-co"," 195.00"," 195.00","0.00"
"325","19-000458-co"," 205.00"," 205.00","0.00"
"326","19-000459-co"," 225.00"," 225.00","0.00"
"327","19-000461-co"," 205.00"," 205.00","0.00"
"328","19-000462-co"," 195.00"," 195.00","0.00"
"329","19-000463-co"," 195.00"," 195.00","0.00"
"330","19-000468-co"," 195.00"," 195.00","0.00"
"331","19-000469-co"," 205.00"," 205.00","0.00"
"332","19-000470-co"," 245.00"," 245.00","0.00"
"333","19-000375-co"," 195.00"," 195.00","0.00"
"334","19-000376-co"," 201.08"," 201.08","0.00"
"335","19-000377-co"," 0.60"," 0.60","0.00"
"336","19-000378-co"," 195.00"," 195.00","0.00"
"337","19-000379-co"," 195.00"," 195.00","0.00"
"338","19-000380-co"," 195.00"," 195.00","0.00"
"339","19-000384-co"," 195.00"," 195.00","0.00"
"340","19-000386-co"," 195.00"," 195.00","0.00"
"341","19-000389-co"," 0.30"," 0.30","0.00"
"342","19-000390-co"," 200.66"," 200.66","0.00"
"343","19-000391-co"," 205.00"," 205.00","0.00"
"344","19-000392-co"," 195.00"," 195.00","0.00"
"345","19-000393-co"," 198.50"," 198.50","0.00"
"346","19-000394-co"," 195.00"," 195.00","0.00"
"347","19-000395-co"," 195.00"," 195.00","0.00"
"348","19-000396-co"," 195.00"," 195.00","0.00"
"349","19-000397-co"," 1.80"," 1.80","0.00"
"350","19-000399-co"," 195.00"," 195.00","0.00"
"351","19-000400-co"," 195.00"," 195.00","0.00"
"352","19-000401-co"," 195.00"," 195.00","0.00"
"353","19-000403-co"," 195.00"," 195.00","0.00"
"354","19-000404-co"," 205.00"," 205.00","0.00"
"355","19-000405-co"," 205.00"," 205.00","0.00"
"356","19-000406-co"," 312.40"," 312.40","0.00"
"357","19-000407-co"," 205.00"," 205.00","0.00"
"358","19-000409-co"," 205.00"," 205.00","0.00"
"359","19-000411-co"," 0.60"," 0.60","0.00"
"360","19-000412-co"," 195.00"," 195.00","0.00"
"361","19-000413-co"," 195.00"," 195.00","0.00"
"362","19-000414-co"," 195.00"," 195.00","0.00"
"363","19-000415-co"," 195.00"," 195.00","0.00"
"364","19-000416-co"," 195.00"," 195.00","0.00"
"365","19-000417-co"," 195.00"," 195.00","0.00"
"366","19-000324-co"," 2.40"," 2.40","0.00"
"367","19-000328-co"," 200.39"," 200.39","0.00"
"368","19-000331-co"," 1.20"," 1.20","0.00"
"369","19-000332-co"," 195.00"," 195.00","0.00"
"370","19-000335-co"," 195.00"," 195.00","0.00"
"371","19-000336-co"," 1.20"," 1.20","0.00"
"372","19-000337-co"," 197.19"," 197.19","0.00"
"373","19-000338-co"," 195.00"," 195.00","0.00"
"374","19-000340-co"," 1.95"," 1.95","0.00"
"375","19-000341-co"," 195.00"," 195.00","0.00"
"376","19-000342-co"," 203.39"," 203.39","0.00"
"377","19-000279-ci"," 295.00"," 295.00","0.00"
"378","19-000345-co"," 205.00"," 205.00","0.00"
"379","19-000347-co"," 195.00"," 195.00","0.00"
"380","19-000348-co"," 195.00"," 195.00","0.00"
"381","19-000350-co"," 195.00"," 195.00","0.00"
"382","19-000351-co"," 23.85"," 23.85","0.00"
"383","19-000352-co"," 195.00"," 195.00","0.00"
"384","19-000353-co"," 195.00"," 195.00","0.00"
"385","19-000354-co"," 195.00"," 195.00","0.00"
"386","19-000355-co"," 205.00"," 205.00","0.00"
"387","19-000356-co"," 208.50"," 208.50","0.00"
"388","19-000357-co"," 4.00"," 4.00","0.00"
"389","19-000358-co"," 205.00"," 205.00","0.00"
"390","19-000359-co"," 205.00"," 205.00","0.00"
"391","19-000360-co"," 215.00"," 215.00","0.00"
"392","19-000361-co"," 205.00"," 205.00","0.00"
"393","19-000362-co"," 195.00"," 195.00","0.00"
"394","19-000363-co"," 195.00"," 195.00","0.00"
"395","19-000364-co"," 195.00"," 195.00","0.00"
"396","19-000365-co"," 195.00"," 195.00","0.00"
"397","19-000366-co"," 195.00"," 195.00","0.00"
"398","19-000367-co"," 195.00"," 195.00","0.00"
"399","19-000369-co"," 195.00"," 195.00","0.00"
"400","19-000370-co"," 245.00"," 245.00","0.00"
"401","19-000371-co"," 195.00"," 195.00","0.00"
"402","19-000372-co"," 195.00"," 195.00","0.00"
"403","19-000322-co"," 310.00"," 310.00","0.00"
"404","19-000319-co"," 225.00"," 225.00","0.00"
"405","19-000320-co"," 195.00"," 195.00","0.00"
"406","19-000321-co"," 195.00"," 195.00","0.00"
"407","19-000271-co"," 195.00"," 195.00","0.00"
"408","19-000274-co"," 226.38"," 226.38","0.00"
"409","19-000277-co"," 195.00"," 195.00","0.00"
"410","19-000280-co"," 195.00"," 195.00","0.00"
"411","19-000281-co"," 195.00"," 195.00","0.00"
"412","19-000282-co"," 205.00"," 205.00","0.00"
"413","19-000283-co"," 211.26"," 211.26","0.00"
"414","19-000285-co"," 195.00"," 195.00","0.00"
"415","19-000286-co"," 209.40"," 209.40","0.00"
"416","19-000288-co"," 198.50"," 198.50","0.00"
"417","19-000289-co"," 195.00"," 195.00","0.00"
"418","19-000291-co"," 195.00"," 195.00","0.00"
"419","19-000294-co"," 195.00"," 195.00","0.00"
"420","19-000296-co"," 195.00"," 195.00","0.00"
"421","19-000297-co"," 195.00"," 195.00","0.00"
"422","19-000301-co"," 195.00"," 195.00","0.00"
"423","19-000302-co"," 195.00"," 195.00","0.00"
"424","19-000303-co"," 313.50"," 313.50","0.00"
"425","19-000304-co"," 195.00"," 195.00","0.00"
"426","19-000305-co"," 195.00"," 195.00","0.00"
"427","19-000306-co"," 195.00"," 195.00","0.00"
